event_date,event_code,case_id
10/5/2017,20,29299/2017
10/5/2017,6,5461/2017
10/5/2017,110,56353/2017
10/5/2017,110,60921/2017
10/6/2017,55,13899/2017
10/6/2017,20,97951/2017
10/6/2017,55,97951/2017
10/7/2017,20,14305/2017
10/7/2017,110,47312/2017
10/7/2017,55,82070/2017
10/7/2017,110,82070/2017
10/7/2017,55,89300/2017
10/8/2017,55,21572/2017
10/8/2017,110,42879/2017
10/8/2017,20,89039/2017
10/9/2017,182,23391/2015
10/9/2017,20,24467/2017
10/9/2017,55,24467/2017
10/9/2017,6,55982/2017
10/9/2017,55,69610/2017
10/10/2017,20,86033/2017
10/10/2017,20,91204/2017
10/12/2017,182,87535/2016
10/13/2017,55,1004/2017
10/13/2017,55,54435/2017
10/14/2017,55,12013/2017
10/14/2017,110,73273/2017
10/15/2017,20,4175/2017
10/15/2017,55,51369/2017
10/15/2017,20,75242/2017
10/16/2017,55,50613/2017
10/16/2017,110,50613/2017
10/18/2017,110,62908/2017
10/18/2017,130,71349/2016
10/19/2017,55,9751/2017
10/20/2017,6,18647/2017
10/20/2017,182,19873/2014
10/20/2017,55,29687/2017
10/20/2017,151,91349/2016
10/21/2017,6,11154/2017
10/21/2017,20,21498/2017
10/21/2017,55,26487/2017
10/21/2017,110,88251/2017
10/22/2017,20,11363/2017
10/22/2017,151,89673/2016
10/22/2017,110,90795/2017
10/23/2017,151,71459/2017
10/24/2017,6,44610/2017
10/24/2017,6,88023/2017
10/24/2017,20,99309/2017
10/25/2017,110,14423/2017
10/25/2017,55,39671/2017
10/25/2017,55,40850/2017
10/25/2017,145,51191/2017
10/26/2017,55,23832/2017
10/26/2017,55,41215/2017
10/26/2017,20,4861/2017
10/26/2017,20,91151/2017
10/26/2017,151,97540/2016
10/27/2017,55,15378/2017
10/27/2017,110,23989/2017
10/27/2017,182,47373/2015
10/27/2017,55,65091/2017
10/27/2017,55,70220/2017
10/27/2017,110,85656/2017
10/28/2017,110,4441/2017
10/28/2017,55,45548/2017
11/1/2017,20,57747/2017
11/1/2017,55,66779/2017
11/1/2017,110,72252/2017
11/2/2017,20,56028/2017
11/2/2017,6,98080/2017
11/3/2017,6,33638/2017
11/4/2017,182,2882/2015
11/4/2017,55,29130/2017
11/4/2017,6,34065/2017
11/4/2017,55,35946/2017
11/4/2017,55,96591/2017
11/5/2017,110,22245/2017
11/5/2017,20,55874/2017
11/5/2017,55,55874/2017
11/5/2017,20,82205/2017
11/5/2017,6,91230/2017
11/6/2017,190,42533/2015
11/7/2017,190,80061/2014
11/8/2017,6,46563/2017
11/8/2017,20,85182/2017
11/8/2017,55,89039/2017
11/8/2017,110,98270/2017
11/9/2017,20,55982/2017
11/9/2017,110,69610/2017
11/9/2017,55,7224/2017
11/10/2017,110,6322/2017
11/10/2017,55,86033/2017
11/10/2017,55,91204/2017
11/11/2017,55,23962/2017
11/11/2017,110,23962/2017
11/11/2017,6,59711/2017
11/11/2017,6,64133/2017
11/12/2017,110,76877/2017
11/12/2017,6,91001/2017
11/13/2017,121,33931/2016
11/13/2017,6,91408/2017
11/13/2017,20,98367/2017
11/14/2017,55,25729/2017
11/14/2017,110,83447/2017
11/15/2017,55,35965/2017
11/15/2017,55,4175/2017
11/15/2017,110,51369/2017
11/15/2017,55,75242/2017
11/15/2017,55,9109/2017
11/16/2017,55,71972/2017
11/17/2017,110,53488/2017
11/17/2017,121,67764/2017
11/17/2017,110,95219/2017
11/18/2017,145,89407/2017
11/18/2017,6,93544/2017
11/19/2017,151,41250/2016
11/19/2017,182,46693/2016
11/19/2017,6,99554/2017
11/20/2017,181,22119/2014
11/20/2017,182,38415/2015
11/20/2017,55,46705/2017
11/20/2017,20,6379/2017
11/21/2017,145,64614/2017
11/22/2017,110,12696/2017
11/22/2017,181,37806/2015
11/22/2017,182,89673/2016
11/23/2017,110,16544/2017
11/23/2017,110,27027/2017
11/23/2017,55,45323/2017
11/23/2017,110,45323/2017
11/23/2017,20,48706/2017
11/23/2017,6,72287/2017
11/24/2017,181,79644/2014
11/24/2017,55,99309/2017
11/25/2017,182,15984/2015
11/25/2017,6,18837/2017
11/25/2017,121,58624/2017
11/25/2017,6,74516/2017
11/26/2017,55,4861/2017
11/26/2017,20,73318/2017
11/26/2017,20,99380/2017
11/27/2017,190,41729/2015
11/28/2017,6,16238/2017
11/28/2017,110,45548/2017
11/28/2017,6,97895/2017
12/1/2017,110,71795/2017
12/2/2017,190,21006/2016
12/2/2017,6,27568/2017
12/2/2017,20,98080/2017
12/2/2017,181,98929/2015
12/3/2017,20,33638/2017
12/3/2017,55,7787/2017
12/3/2017,55,98896/2017
12/4/2017,20,34065/2017
12/5/2017,6,15170/2017
12/5/2017,55,16917/2017
12/5/2017,55,29299/2017
12/5/2017,20,5461/2017
12/5/2017,55,82205/2017
12/5/2017,20,91230/2017
12/6/2017,110,13899/2017
12/6/2017,6,69846/2017
12/7/2017,55,13880/2017
12/7/2017,55,14305/2017
12/7/2017,55,50514/2017
12/7/2017,110,89300/2017
12/7/2017,6,95156/2017
12/8/2017,110,21572/2017
12/8/2017,110,41334/2017
12/8/2017,20,46563/2017
12/8/2017,6,81995/2017
12/8/2017,130,88012/2017
12/8/2017,6,99510/2017
12/9/2017,6,32859/2017
12/9/2017,110,87146/2017
12/10/2017,6,33780/2017
12/10/2017,110,91204/2017
12/11/2017,190,24401/2016
12/11/2017,151,49740/2017
12/11/2017,6,75606/2017
12/12/2017,6,12539/2017
12/12/2017,20,91001/2017
12/13/2017,110,93944/2017
12/13/2017,55,96140/2017
12/13/2017,110,96140/2017
12/13/2017,55,98367/2017
12/14/2017,110,13776/2017
12/14/2017,55,21142/2017
12/14/2017,110,25729/2017
12/15/2017,190,23701/2016
12/16/2017,55,22344/2017
12/16/2017,121,56839/2017
12/16/2017,110,73623/2017
12/16/2017,151,90066/2017
12/17/2017,6,85545/2017
12/19/2017,190,18047/2014
12/19/2017,6,45758/2017
12/19/2017,6,90630/2017
12/20/2017,20,18647/2017
12/20/2017,151,4008/2016
12/20/2017,6,5814/2017
12/20/2017,55,6379/2017
12/21/2017,20,11154/2017
12/21/2017,55,21498/2017
12/21/2017,151,91954/2017
12/21/2017,110,96067/2017
12/22/2017,55,81676/2017
12/23/2017,20,72287/2017
12/24/2017,20,44610/2017
12/24/2017,6,84040/2017
12/24/2017,20,88023/2017
12/25/2017,20,18837/2017
12/26/2017,110,25687/2017
12/26/2017,182,27318/2016
12/26/2017,6,47357/2017
12/26/2017,121,80682/2016
12/26/2017,55,91151/2017
12/27/2017,110,15378/2017
12/27/2017,130,23989/2017
12/27/2017,110,65091/2017
12/27/2017,110,70220/2017
12/27/2017,6,89347/2017
12/28/2017,20,16238/2017
12/28/2017,6,33633/2017
1/1/2018,55,57747/2017
1/1/2018,190,58271/2016
1/2/2018,55,56028/2017
1/2/2018,55,98080/2017
1/3/2018,110,47271/2017
1/3/2018,181,70784/2014
1/3/2018,110,7787/2017
1/4/2018,110,29130/2017
1/4/2018,6,50008/2018
1/4/2018,151,66130/2017
1/4/2018,181,83090/2016
1/5/2018,20,15170/2017
1/5/2018,110,16917/2017
1/5/2018,110,29299/2017
1/5/2018,55,91230/2017
1/6/2018,6,89219/2018
1/7/2018,130,82070/2017
1/7/2018,20,95156/2017
1/7/2018,110,98602/2017
1/8/2018,55,46563/2017
1/8/2018,20,81995/2017
1/8/2018,55,85182/2017
1/8/2018,110,89039/2017
1/8/2018,20,99510/2017
1/9/2018,151,36400/2017
1/9/2018,130,37040/2017
1/10/2018,6,18739/2018
1/10/2018,20,33780/2017
1/10/2018,110,54668/2017
1/11/2018,145,30038/2017
1/11/2018,130,44914/2017
1/11/2018,20,59711/2017
1/11/2018,20,64133/2017
1/12/2018,20,12539/2017
1/12/2018,151,55269/2017
1/12/2018,190,60972/2015
1/12/2018,6,77148/2018
1/13/2018,110,54435/2017
1/13/2018,20,91408/2017
1/14/2018,110,12013/2017
1/14/2018,130,12013/2017
1/14/2018,110,15748/2017
1/14/2018,110,3260/2017
1/14/2018,6,59077/2018
1/14/2018,110,6961/2017
1/14/2018,130,73273/2017
1/15/2018,110,35965/2017
1/15/2018,151,35965/2017
1/16/2018,110,22344/2017
1/16/2018,6,2385/2018
1/16/2018,151,50613/2017
1/16/2018,110,71972/2017
1/16/2018,190,73487/2015
1/17/2018,110,25464/2017
1/17/2018,6,76989/2018
1/17/2018,6,82412/2018
1/17/2018,20,85545/2017
1/18/2018,20,93544/2017
1/19/2018,20,45758/2017
1/19/2018,145,46160/2017
1/19/2018,20,99554/2017
1/20/2018,6,26668/2018
1/20/2018,6,80451/2018
1/21/2018,55,11154/2017
1/21/2018,6,90300/2018
1/22/2018,55,11363/2017
1/22/2018,110,90353/2017
1/23/2018,130,30908/2017
1/23/2018,55,48706/2017
1/24/2018,6,38593/2018
1/24/2018,55,44610/2017
1/24/2018,182,78459/2016
1/24/2018,55,88023/2017
1/25/2018,20,74516/2017
1/26/2018,20,47357/2017
1/26/2018,121,66991/2017
1/26/2018,55,73318/2017
1/26/2018,55,99380/2017
1/26/2018,110,99380/2017
1/27/2018,190,69017/2014
1/28/2018,130,29272/2017
1/28/2018,20,33633/2017
1/28/2018,151,45548/2017
1/28/2018,20,97895/2017
2/1/2018,110,11552/2017
2/1/2018,181,90235/2016
2/2/2018,20,27568/2017
2/3/2018,181,31493/2016
2/4/2018,6,11494/2018
2/4/2018,190,29905/2014
2/4/2018,55,34065/2017
2/4/2018,110,43432/2017
2/4/2018,20,50008/2018
2/4/2018,110,59117/2017
2/4/2018,110,66130/2017
2/5/2018,55,5461/2017
2/5/2018,110,55874/2017
2/5/2018,6,96046/2018
2/6/2018,181,35960/2016
2/6/2018,20,69846/2017
2/6/2018,6,79660/2018
2/6/2018,190,91739/2015
2/6/2018,145,97951/2017
2/7/2018,130,11832/2017
2/7/2018,6,12506/2018
2/7/2018,110,33275/2017
2/7/2018,110,50514/2017
2/7/2018,151,55519/2017
2/8/2018,145,98270/2017
2/9/2018,20,32859/2017
2/9/2018,6,34205/2018
2/9/2018,55,55982/2017
2/9/2018,110,55982/2017
2/10/2018,20,18739/2018
2/10/2018,110,83460/2017
2/11/2018,20,75606/2017
2/11/2018,55,75606/2017
2/11/2018,182,80500/2016
2/13/2018,110,1004/2017
2/13/2018,182,54258/2015
2/13/2018,110,98367/2017
2/14/2018,130,3260/2017
2/14/2018,20,59077/2018
2/14/2018,6,6383/2018
2/15/2018,110,4175/2017
2/15/2018,110,9109/2017
2/17/2018,6,22405/2018
2/17/2018,190,30548/2015
2/17/2018,20,76989/2018
2/18/2018,55,93544/2017
2/19/2018,20,90630/2017
2/19/2018,55,99554/2017
2/20/2018,55,18647/2017
2/20/2018,110,46705/2017
2/20/2018,121,46705/2017
2/20/2018,20,5814/2017
2/20/2018,55,5814/2017
2/20/2018,6,69673/2018
2/20/2018,20,80451/2018
2/21/2018,6,14791/2018
2/21/2018,110,21498/2017
2/21/2018,110,26487/2017
2/22/2018,110,66700/2017
2/23/2018,181,16031/2016
2/23/2018,55,72287/2017
2/23/2018,6,75529/2018
2/23/2018,6,84275/2018
2/24/2018,20,38593/2018
2/24/2018,110,44610/2017
2/24/2018,20,84040/2017
2/24/2018,182,94817/2015
2/24/2018,110,99309/2017
2/25/2018,6,30154/2018
2/26/2018,181,12725/2015
2/26/2018,110,23832/2017
2/26/2018,110,41215/2017
2/26/2018,110,66991/2017
2/26/2018,6,90853/2018
2/26/2018,110,91151/2017
2/27/2018,20,89347/2017
2/28/2018,6,4340/2018
2/28/2018,121,4441/2017
3/1/2018,110,66779/2017
3/1/2018,145,72252/2017
3/2/2018,55,27568/2017
3/2/2018,6,82560/2018
3/3/2018,55,33638/2017
3/3/2018,6,51709/2018
3/4/2018,110,35946/2017
3/4/2018,190,75459/2016
3/4/2018,6,78554/2018
3/4/2018,130,96591/2017
3/5/2018,121,56353/2017
3/5/2018,110,82205/2017
3/6/2018,20,89219/2018
3/7/2018,20,12506/2018
3/8/2018,55,99510/2017
3/9/2018,6,2195/2018
3/9/2018,6,23312/2018
3/9/2018,20,34205/2018
3/9/2018,182,36400/2017
3/9/2018,130,54545/2017
3/9/2018,6,59931/2018
3/9/2018,182,85607/2015
3/10/2018,55,18739/2018
3/10/2018,121,91204/2017
3/11/2018,6,17891/2018
3/11/2018,55,59711/2017
3/11/2018,55,64133/2017
3/11/2018,181,79688/2014
3/11/2018,6,91913/2018
3/12/2018,55,12539/2017
3/12/2018,20,77148/2018
3/12/2018,55,77148/2018
3/12/2018,55,91001/2017
3/13/2018,130,1004/2017
3/13/2018,6,25582/2018
3/13/2018,178,50207/2015
3/13/2018,55,91408/2017
3/14/2018,121,15748/2017
3/14/2018,110,21142/2017
3/14/2018,55,59077/2018
3/16/2018,20,2385/2018
3/16/2018,6,80760/2018
3/17/2018,20,22405/2018
3/17/2018,20,82412/2018
3/17/2018,55,85545/2017
3/19/2018,6,37152/2018
3/19/2018,55,45758/2017
3/19/2018,182,58535/2015
3/19/2018,110,9751/2017
3/20/2018,20,26668/2018
3/20/2018,55,26668/2018
3/20/2018,110,29687/2017
3/21/2018,20,90300/2018
3/22/2018,110,11363/2017
3/22/2018,178,73286/2015
3/22/2018,110,81676/2017
3/23/2018,110,48706/2017
3/23/2018,20,75529/2018
3/23/2018,20,84275/2018
3/24/2018,190,38002/2014
3/24/2018,110,88023/2017
3/24/2018,121,99309/2017
3/25/2018,55,18837/2017
3/25/2018,110,40850/2017
3/25/2018,55,74516/2017
3/26/2018,145,25687/2017
3/26/2018,130,41215/2017
3/26/2018,55,47357/2017
3/27/2018,151,85656/2017
3/27/2018,55,89347/2017
3/27/2018,6,91394/2018
3/28/2018,55,16238/2017
3/28/2018,55,33633/2017
3/28/2018,6,36173/2018
3/28/2018,190,50968/2016
3/28/2018,55,97895/2017
4/1/2018,6,22331/2018
4/1/2018,6,50998/2018
4/2/2018,110,27568/2017
4/3/2018,6,61693/2018
4/3/2018,110,98896/2017
4/4/2018,20,11494/2018
4/4/2018,145,29130/2017
4/4/2018,55,50008/2018
4/4/2018,110,96591/2017
4/5/2018,55,15170/2017
4/5/2018,110,15170/2017
4/5/2018,121,16917/2017
4/5/2018,6,69846/2018
4/5/2018,20,96046/2018
4/6/2018,6,48237/2018
4/6/2018,55,69846/2017
4/6/2018,20,79660/2018
4/6/2018,55,79660/2018
4/6/2018,55,89219/2018
4/6/2018,110,97951/2017
4/7/2018,55,12506/2018
4/7/2018,110,13880/2017
4/7/2018,55,95156/2017
4/7/2018,145,98602/2017
4/8/2018,151,81654/2017
4/8/2018,55,81995/2017
4/8/2018,110,85182/2017
4/8/2018,151,85182/2017
4/8/2018,110,99510/2017
4/9/2018,20,23312/2018
4/9/2018,110,24467/2017
4/9/2018,55,32859/2017
4/9/2018,110,32859/2017
4/9/2018,190,45220/2015
4/9/2018,110,7224/2017
4/10/2018,6,17673/2018
4/10/2018,55,33780/2017
4/11/2018,20,17891/2018
4/11/2018,6,2675/2018
4/11/2018,110,59711/2017
4/12/2018,178,21788/2014
4/12/2018,181,87372/2016
4/13/2018,6,42973/2018
4/13/2018,130,54435/2017
4/13/2018,110,91408/2017
4/14/2018,151,25729/2017
4/14/2018,6,60469/2018
4/14/2018,20,6383/2018
4/15/2018,151,4175/2017
4/16/2018,55,2385/2018
4/16/2018,20,80760/2018
4/17/2018,151,25464/2017
4/17/2018,121,53488/2017
4/19/2018,20,37152/2018
4/19/2018,6,44923/2018
4/19/2018,6,78024/2018
4/19/2018,55,90630/2017
4/19/2018,110,90630/2017
4/19/2018,6,94411/2018
4/20/2018,110,6379/2017
4/20/2018,20,69673/2018
4/20/2018,55,69673/2018
4/21/2018,20,14791/2018
4/21/2018,151,21498/2017
4/21/2018,6,69920/2018
4/21/2018,55,90300/2018
4/23/2018,110,72287/2017
4/23/2018,6,96172/2018
4/24/2018,6,54266/2018
4/24/2018,55,84040/2017
4/25/2018,182,2957/2014
4/25/2018,20,30154/2018
4/25/2018,110,39671/2017
4/26/2018,110,73318/2017
4/26/2018,6,89694/2018
4/26/2018,20,90853/2018
4/26/2018,55,90853/2018
4/27/2018,182,47390/2015
4/28/2018,110,16238/2017
4/28/2018,20,36173/2018
4/28/2018,20,4340/2018
4/28/2018,55,4340/2018
5/1/2018,110,57747/2017
5/2/2018,190,1881/2016
5/2/2018,110,56028/2017
5/2/2018,20,82560/2018
5/3/2018,20,51709/2018
5/3/2018,55,51709/2018
5/3/2018,20,61693/2018
5/3/2018,121,7787/2017
5/4/2018,110,34065/2017
5/4/2018,110,50008/2018
5/4/2018,20,78554/2018
5/5/2018,121,22245/2017
5/5/2018,6,36405/2018
5/5/2018,20,69846/2018
5/6/2018,20,48237/2018
5/6/2018,6,61302/2018
5/6/2018,6,77871/2018
5/7/2018,6,10552/2018
5/7/2018,145,13880/2017
5/7/2018,110,14305/2017
5/7/2018,145,50514/2017
5/7/2018,110,95156/2017
5/8/2018,110,46563/2017
5/9/2018,20,2195/2018
5/9/2018,55,23312/2018
5/9/2018,55,34205/2018
5/9/2018,182,54609/2015
5/9/2018,20,59931/2018
5/9/2018,55,59931/2018
5/10/2018,6,1730/2018
5/10/2018,20,17673/2018
5/10/2018,110,18739/2018
5/10/2018,110,86033/2017
5/11/2018,55,17891/2018
5/11/2018,178,18495/2014
5/11/2018,20,2675/2018
5/11/2018,6,47351/2018
5/11/2018,20,91913/2018
5/11/2018,55,91913/2018
5/12/2018,110,77148/2018
5/13/2018,20,25582/2018
5/13/2018,190,33931/2016
5/13/2018,20,42973/2018
5/14/2018,178,84203/2015
5/15/2018,110,75242/2017
5/16/2018,110,2385/2018
5/16/2018,6,62995/2018
5/16/2018,178,65764/2015
5/16/2018,145,73623/2017
5/16/2018,55,80760/2018
5/17/2018,151,65108/2017
5/17/2018,55,76989/2018
5/17/2018,55,82412/2018
5/17/2018,130,95219/2017
5/18/2018,190,16084/2016
5/18/2018,6,95297/2018
5/19/2018,55,37152/2018
5/19/2018,20,94411/2018
5/20/2018,110,18647/2017
5/20/2018,55,80451/2018
5/20/2018,182,97813/2016
5/21/2018,55,14791/2018
5/21/2018,6,91289/2018
5/23/2018,6,54026/2018
5/23/2018,6,60917/2018
5/23/2018,55,75529/2018
5/23/2018,6,8724/2018
5/24/2018,182,33838/2016
5/24/2018,55,38593/2018
5/24/2018,20,54266/2018
5/24/2018,6,67494/2018
5/25/2018,55,30154/2018
5/25/2018,181,56897/2014
5/26/2018,130,23832/2017
5/26/2018,110,47357/2017
5/26/2018,110,4861/2017
5/26/2018,190,65122/2015
5/27/2018,6,61749/2018
5/27/2018,20,91394/2018
5/28/2018,55,36173/2018
5/28/2018,190,54907/2016
6/1/2018,20,22331/2018
6/1/2018,20,50998/2018
6/2/2018,55,82560/2018
6/3/2018,110,33638/2017
6/3/2018,6,50993/2018
6/3/2018,6,89918/2018
6/4/2018,55,11494/2018
6/4/2018,181,24405/2014
6/4/2018,6,47090/2018
6/4/2018,55,78554/2018
6/4/2018,6,99763/2018
6/5/2018,20,36405/2018
6/5/2018,178,37004/2015
6/5/2018,110,5461/2017
6/5/2018,55,69846/2018
6/5/2018,110,91230/2017
6/5/2018,55,96046/2018
6/5/2018,110,96046/2018
6/6/2018,6,24230/2018
6/6/2018,6,26987/2018
6/6/2018,55,48237/2018
6/6/2018,6,66211/2018
6/8/2018,110,81995/2017
6/8/2018,6,94703/2018
6/9/2018,55,2195/2018
6/11/2018,20,47351/2018
6/11/2018,151,59711/2017
6/11/2018,182,69551/2015
6/11/2018,110,75606/2017
6/12/2018,6,58432/2018
6/13/2018,6,16163/2018
6/14/2018,20,60469/2018
6/14/2018,55,6383/2018
6/14/2018,6,72176/2018
6/14/2018,151,83447/2017
6/16/2018,20,62995/2018
6/16/2018,130,71972/2017
6/17/2018,55,22405/2018
6/17/2018,6,74060/2018
6/17/2018,110,76989/2018
6/17/2018,110,85545/2017
6/18/2018,6,36358/2018
6/18/2018,20,95297/2018
6/19/2018,178,29242/2014
6/19/2018,20,44923/2018
6/19/2018,110,45758/2017
6/19/2018,20,78024/2018
6/19/2018,151,90630/2017
6/19/2018,55,94411/2018
6/20/2018,6,32119/2018
6/20/2018,6,72891/2018
6/21/2018,110,11154/2017
6/21/2018,181,57112/2016
6/21/2018,20,69920/2018
6/21/2018,55,69920/2018
6/22/2018,130,66700/2017
6/22/2018,130,90353/2017
6/23/2018,55,84275/2018
6/23/2018,110,84275/2018
6/23/2018,20,8724/2018
6/23/2018,190,87530/2014
6/23/2018,20,96172/2018
6/24/2018,110,38593/2018
6/24/2018,20,67494/2018
6/25/2018,110,18837/2017
6/25/2018,6,64736/2018
6/25/2018,110,74516/2017
6/25/2018,145,74516/2017
6/25/2018,6,78894/2018
6/26/2018,20,89694/2018
6/27/2018,6,48683/2018
6/27/2018,6,6300/2018
6/27/2018,110,89347/2017
6/28/2018,110,33633/2017
6/28/2018,6,5952/2018
6/28/2018,178,69327/2014
6/28/2018,145,97895/2017
7/1/2018,178,24713/2014
7/1/2018,55,50998/2018
7/1/2018,151,57747/2017
7/1/2018,121,66779/2017
7/1/2018,6,86016/2018
7/2/2018,6,96514/2018
7/2/2018,110,98080/2017
7/3/2018,130,33638/2017
7/3/2018,55,61693/2018
7/3/2018,6,85512/2018
7/3/2018,20,89918/2018
7/4/2018,110,11494/2018
7/4/2018,6,45839/2018
7/4/2018,181,60069/2015
7/4/2018,20,99763/2018
7/5/2018,190,30339/2016
7/6/2018,20,24230/2018
7/6/2018,20,26987/2018
7/6/2018,20,61302/2018
7/6/2018,55,61302/2018
7/6/2018,110,69846/2017
7/6/2018,20,77871/2018
7/6/2018,55,77871/2018
7/6/2018,110,79660/2018
7/6/2018,110,89219/2018
7/7/2018,20,10552/2018
7/8/2018,20,94703/2018
7/9/2018,110,2195/2018
7/9/2018,110,23312/2018
7/9/2018,151,24467/2017
7/9/2018,130,69610/2017
7/9/2018,6,96538/2018
7/10/2018,20,1730/2018
7/10/2018,110,33780/2017
7/10/2018,6,76492/2018
7/10/2018,145,86033/2017
7/11/2018,110,17891/2018
7/11/2018,55,47351/2018
7/11/2018,110,64133/2017
7/12/2018,6,52697/2018
7/12/2018,110,91001/2017
7/12/2018,6,92547/2018
7/13/2018,20,16163/2018
7/13/2018,55,25582/2018
7/13/2018,6,27986/2018
7/13/2018,55,42973/2018
7/13/2018,130,98367/2017
7/14/2018,110,59077/2018
7/14/2018,55,60469/2018
7/15/2018,6,5613/2018
7/16/2018,182,40992/2016
7/16/2018,181,50219/2016
7/17/2018,110,22405/2018
7/17/2018,145,82412/2018
7/18/2018,181,21431/2016
7/18/2018,20,36358/2018
7/18/2018,110,93544/2017
7/18/2018,55,95297/2018
7/19/2018,55,44923/2018
7/19/2018,6,69389/2018
7/19/2018,110,99554/2017
7/20/2018,6,18030/2018
7/20/2018,110,26668/2018
7/20/2018,20,32119/2018
7/20/2018,181,38104/2014
7/20/2018,181,53163/2014
7/21/2018,6,86182/2018
7/21/2018,20,91289/2018
7/23/2018,20,54026/2018
7/23/2018,20,60917/2018
7/24/2018,6,22747/2018
7/24/2018,6,25434/2018
7/24/2018,55,54266/2018
7/25/2018,6,46735/2018
7/25/2018,20,64736/2018
7/25/2018,6,78704/2018
7/26/2018,121,73318/2017
7/26/2018,181,97973/2014
7/26/2018,190,98561/2014
7/27/2018,130,15378/2017
7/27/2018,20,61749/2018
7/27/2018,20,6300/2018
7/27/2018,55,91394/2018
7/28/2018,110,36173/2018
7/28/2018,20,5952/2018
7/28/2018,110,97895/2017
8/1/2018,55,22331/2018
8/1/2018,20,86016/2018
8/2/2018,6,58670/2018
8/3/2018,20,50993/2018
8/3/2018,110,61693/2018
8/3/2018,151,98896/2017
8/4/2018,6,15836/2018
8/4/2018,145,35946/2017
8/4/2018,20,47090/2018
8/4/2018,55,99763/2018
8/5/2018,6,34359/2018
8/5/2018,55,36405/2018
8/6/2018,55,26987/2018
8/6/2018,20,66211/2018
8/6/2018,55,66211/2018
8/7/2018,6,71288/2018
8/8/2018,55,94703/2018
8/9/2018,145,34205/2018
8/9/2018,6,6921/2018
8/9/2018,6,73764/2018
8/9/2018,20,96538/2018
8/10/2018,6,15637/2018
8/10/2018,55,17673/2018
8/10/2018,182,71101/2014
8/10/2018,20,76492/2018
8/11/2018,55,2675/2018
8/11/2018,6,2785/2018
8/11/2018,151,64133/2017
8/12/2018,110,12539/2017
8/12/2018,20,58432/2018
8/12/2018,55,58432/2018
8/12/2018,6,83116/2018
8/12/2018,190,88518/2016
8/12/2018,130,91001/2017
8/13/2018,20,27986/2018
8/13/2018,190,71028/2017
8/14/2018,20,72176/2018
8/15/2018,20,5613/2018
8/15/2018,178,89647/2015
8/16/2018,55,62995/2018
8/16/2018,6,67524/2018
8/16/2018,110,80760/2018
8/16/2018,6,84930/2018
8/17/2018,6,48920/2018
8/17/2018,182,71507/2015
8/17/2018,20,74060/2018
8/18/2018,178,38752/2015
8/19/2018,110,44923/2018
8/19/2018,20,69389/2018
8/19/2018,55,78024/2018
8/20/2018,20,18030/2018
8/20/2018,130,18647/2017
8/20/2018,6,26265/2018
8/20/2018,151,29687/2017
8/20/2018,55,32119/2018
8/20/2018,6,44403/2018
8/20/2018,110,5814/2017
8/20/2018,20,72891/2018
8/20/2018,182,84211/2015
8/20/2018,6,97801/2018
8/21/2018,110,14791/2018
8/22/2018,6,20221/2018
8/23/2018,6,68773/2018
8/23/2018,55,96172/2018
8/24/2018,20,25434/2018
8/24/2018,190,39557/2016
8/24/2018,110,84040/2017
8/25/2018,6,53855/2018
8/25/2018,20,78704/2018
8/25/2018,20,78894/2018
8/26/2018,121,4861/2017
8/26/2018,6,5910/2018
8/26/2018,178,82226/2014
8/26/2018,55,89694/2018
8/27/2018,20,48683/2018
8/27/2018,55,6300/2018
8/27/2018,6,87824/2018
8/28/2018,145,16238/2017
8/28/2018,121,33633/2017
9/1/2018,110,22331/2018
9/1/2018,110,50998/2018
9/1/2018,55,86016/2018
9/2/2018,151,27568/2017
9/2/2018,190,45942/2015
9/2/2018,110,82560/2018
9/2/2018,20,96514/2018
9/2/2018,55,96514/2018
9/3/2018,55,50993/2018
9/3/2018,110,51709/2018
9/3/2018,20,85512/2018
9/3/2018,55,89918/2018
9/4/2018,6,34343/2018
9/4/2018,20,45839/2018
9/4/2018,55,45839/2018
9/5/2018,110,36405/2018
9/5/2018,110,69846/2018
9/5/2018,145,91230/2017
9/6/2018,6,51650/2018
9/6/2018,6,52138/2018
9/6/2018,145,79660/2018
9/6/2018,151,89219/2018
9/7/2018,55,10552/2018
9/7/2018,110,10552/2018
9/7/2018,178,11011/2015
9/7/2018,181,11832/2017
9/7/2018,110,12506/2018
9/7/2018,20,71288/2018
9/8/2018,190,24838/2014
9/8/2018,6,5931/2018
9/9/2018,6,20198/2018
9/9/2018,110,34205/2018
9/9/2018,181,73744/2015
9/9/2018,181,92843/2016
9/10/2018,20,15637/2018
9/10/2018,55,1730/2018
9/10/2018,121,18739/2018
9/10/2018,6,24306/2018
9/10/2018,55,76492/2018
9/10/2018,6,79675/2018
9/10/2018,6,97948/2018
9/11/2018,130,17891/2018
9/11/2018,20,2785/2018
9/11/2018,6,91015/2018
9/11/2018,110,91913/2018
9/12/2018,20,52697/2018
9/12/2018,182,71220/2014
9/12/2018,145,77148/2018
9/12/2018,20,92547/2018
9/13/2018,55,16163/2018
9/13/2018,110,25582/2018
9/13/2018,55,27986/2018
9/13/2018,178,5285/2015
9/13/2018,190,96140/2017
9/14/2018,110,6383/2018
9/16/2018,6,39722/2018
9/16/2018,6,55499/2018
9/16/2018,20,67524/2018
9/16/2018,145,80760/2018
9/16/2018,6,84608/2018
9/16/2018,6,88921/2018
9/16/2018,6,99992/2018
9/17/2018,110,82412/2018
